"ID","Player","Team","Position","Rk","Status","Age","Opponent","Salary","Contract","FPts","Bye","Ros%","+/-"
"*04gz1*","Adam Zaruba","(N/A)","TE","1374","FA","30","Bye","1","WAVR","0","","0%","0%"
"*001ue*","James Adkisson","(N/A)","WR","1375","FA","41","Bye","1","WAVR","0","","0%","0%"
"*03cqg*","Ray Agnew","(N/A)","RB","1376","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04cmx*","Carlton Agudosi","(N/A)","WR","1377","FA","27","Bye","1","WAVR","0","","0%","0%"
"*02jg6*","Devin Aguilar","(N/A)","WR","1378","FA","32","Bye","1","WAVR","0","","0%","0%"
"*02aaq*","Kamar Aiken","(N/A)","WR","1379","FA","32","Bye","1","WAVR","0","","0%","0%"
"*001ef*","Sam Aiken","(N/A)","WR","1380","FA","40","Bye","1","WAVR","0","","0%","0%"
"*005dz*","Erik Ainge","(N/A)","QB","1381","FA","35","Bye","1","WAVR","0","","0%","0%"
"*01typ*","Seyi Ajirotutu","(N/A)","WR","1382","FA","34","Bye","1","WAVR","0","","0%","0%"
"*0308l*","C.J. Akins","(N/A)","WR","1383","FA","30","Bye","1","WAVR","0","","0%","0%"
"*02jft*","Elvis Akpla","(N/A)","WR","1384","FA","32","Bye","1","WAVR","0","","0%","0%"
"*004wa*","Zac Alcorn","(N/A)","WR,TE","1385","FA","41","Bye","1","WAVR","0","","0%","0%"
"*01zz9*","Danario Alexander","(N/A)","WR","1386","FA","33","Bye","1","WAVR","0","","0%","0%"
"*04p0y*","Deontez Alexander","(N/A)","WR","1387","FA","25","Bye","1","WAVR","0","","0%","0%"
"*001pm*","Stephen Alexander","(N/A)","WR","1388","FA","45","Bye","1","WAVR","0","","0%","0%"
"*00264*","Rich Alexis","(N/A)","RB","1389","FA","40","Bye","1","WAVR","0","","0%","0%"
"*03onr*","Mario Alford","(N/A)","WR","1390","FA","29","Bye","1","WAVR","0","","0%","0%"
"*00211*","Michael Allan","(N/A)","TE","1391","FA","38","Bye","1","WAVR","0","","0%","0%"
"*026z1*","Anthony Allen","(N/A)","RB","1392","FA","33","Bye","1","WAVR","0","","0%","0%"
"*02a4k*","Armando Allen","(N/A)","RB","1393","FA","32","Bye","1","WAVR","0","","0%","0%"
"*04okt*","Austin Allen","(N/A)","QB","1394","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040mg*","Davonte Allen","(N/A)","WR","1395","FA","28","Bye","1","WAVR","0","","0%","0%"
"*02j9m*","Dwayne Allen","(N/A)","TE","1396","FA","31","Bye","1","WAVR","0","","0%","0%"
"*050qt*","Floyd Allen","(N/A)","WR","1397","FA","25","Bye","1","WAVR","0","","0%","0%"
"*013xn*","Jake Allen","(N/A)","WR","1398","FA","36","Bye","1","WAVR","0","","0%","0%"
"*001gs*","Jermaine Allen","(N/A)","RB","1399","FA","37","Bye","1","WAVR","0","","0%","0%"
"*04ou0*","Julian Allen","(N/A)","TE","1400","FA","27","Bye","1","WAVR","0","","0%","0%"
"*0028a*","Marvin Allen","(N/A)","WR","1401","FA","38","Bye","1","WAVR","0","","0%","0%"
"*03cxr*","RaShaun Allen","(N/A)","TE","1402","FA","31","Bye","1","WAVR","0","","0%","0%"
"*03cli*","Torrence Allen","(N/A)","WR","1403","FA","30","Bye","1","WAVR","0","","0%","0%"
"*0106x*","Anthony Alridge","(N/A)","RB","1404","FA","37","Bye","1","WAVR","0","","0%","0%"
"*03012*","Shawne Alston","(N/A)","RB","1405","FA","0","Bye","1","WAVR","0","","0%","0%"
"*03ce0*","Jace Amaro","(N/A)","TE","1406","FA","29","Bye","1","WAVR","0","","0%","0%"
"*02jgv*","Luther Ambrose","(N/A)","WR","1407","FA","32","Bye","1","WAVR","0","","0%","0%"
"*001c6*","Otis Amey","(N/A)","WR","1408","FA","39","Bye","1","WAVR","0","","0%","0%"
"*030o8*","Anthony Amos","(N/A)","WR","1409","FA","31","Bye","1","WAVR","0","","0%","0%"
"*030ov*","Jonathan Amosa","(N/A)","RB","1410","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04yr8*","Phillip Andersen","(N/A)","K","1411","FA","0","Bye","1","WAVR","0","","0%","0%"
"*01ty5*","Andre Anderson","SEA","RB","1412","FA","33","@MIN Sun 4:25PM","1","WAVR","0","9","0%","0%"
"*01tuw*","Bryan Anderson","(N/A)","WR","1413","FA","34","Bye","1","WAVR","0","","0%","0%"
"*03ooa*","Busta Anderson","(N/A)","TE","1414","FA","28","Bye","1","WAVR","0","","0%","0%"
"*0307m*","Colin Anderson","(N/A)","TE","1415","FA","31","Bye","1","WAVR","0","","0%","0%"
"*003a7*","David Anderson","(N/A)","WR","1416","FA","38","Bye","1","WAVR","0","","0%","0%"
"*001nq*","Deon Anderson","(N/A)","RB","1417","FA","38","Bye","1","WAVR","0","","0%","0%"
"*03ovf*","Dres Anderson","(N/A)","WR","1418","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04zcb*","Drew Anderson","(N/A)","QB","1419","FA","25","Bye","1","WAVR","0","","0%","0%"
"*02jtv*","Joe Anderson","(N/A)","WR","1420","FA","32","Bye","1","WAVR","0","","0%","0%"
"*00380*","Mike Anderson","(N/A)","RB","1421","FA","48","Bye","1","WAVR","0","","0%","0%"
"*02jq5*","Todd Anderson","(N/A)","RB","1422","FA","33","Bye","1","WAVR","0","","0%","0%"
"*03coc*","Antonio Andrews","(N/A)","RB","1423","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04msx*","Darren Andrews","(N/A)","WR","1424","FA","26","Bye","1","WAVR","0","","0%","0%"
"*00265*","Mark Anelli","(N/A)","WR","1425","FA","42","Bye","1","WAVR","0","","0%","0%"
"*0035l*","Richard Angulo","(N/A)","TE","1426","FA","41","Bye","1","WAVR","0","","0%","0%"
"*03cjw*","Blake Annen","(N/A)","TE","1427","FA","30","Bye","1","WAVR","0","","0%","0%"
"*03d5d*","Deon Anthony","(N/A)","WR","1428","FA","30","Bye","1","WAVR","0","","0%","0%"
"*01two*","Rodelin Anthony","(N/A)","TE","1429","FA","34","Bye","1","WAVR","0","","0%","0%"
"*040ns*","Danny Anthrop","(N/A)","WR","1430","FA","28","Bye","1","WAVR","0","","0%","0%"
"*02jl5*","Hubert Anyiam","(N/A)","WR","1431","FA","32","Bye","1","WAVR","0","","0%","0%"
"*04cz9*","Austin Appleby","(N/A)","QB","1432","FA","28","Bye","1","WAVR","0","","0%","0%"
"*025h3*","Emmanuel Arceneaux","(N/A)","WR","1433","FA","34","Bye","1","WAVR","0","","0%","0%"
"*03l8k*","Ike Ariguzo","(N/A)","WR,TE","1434","FA","0","Bye","1","WAVR","0","","0%","0%"
"*002nq*","J.J. Arrington","(N/A)","RB","1435","FA","38","Bye","1","WAVR","0","","0%","0%"
"*02a4d*","Matt Asiata","(N/A)","RB","1436","FA","34","Bye","1","WAVR","0","","0%","0%"
"*002y7*","B.J. Askew","(N/A)","RB","1437","FA","41","Bye","1","WAVR","0","","0%","0%"
"*0503z*","George Aston","(N/A)","RB","1438","FA","25","Bye","1","WAVR","0","","0%","0%"
"*01588*","Drew Atchison","(N/A)","TE","1439","FA","36","Bye","1","WAVR","0","","0%","0%"
"*04mu7*","Lamar Atkins","(N/A)","WR","1440","FA","27","Bye","1","WAVR","0","","0%","0%"
"*030pa*","Kyle Auffray","(N/A)","TE","1441","FA","34","Bye","1","WAVR","0","","0%","0%"
"*026z9*","David Ausberry","(N/A)","TE","1442","FA","34","Bye","1","WAVR","0","","0%","0%"
"*001gw*","Obafemi Ayanbadejo","(N/A)","RB","1443","FA","46","Bye","1","WAVR","0","","0%","0%"
"*040k2*","Demarcus Ayers","(N/A)","WR","1444","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04zzm*","Shawn Bane","(N/A)","WR","1445","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04zce*","Blake Banham","(N/A)","WR","1446","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04zcf*","Jonathan Banks","(N/A)","QB","1447","FA","25","Bye","1","WAVR","0","","0%","0%"
"*02ji9*","Joe Banyard","BUF","RB","1448","FA","32","WAS Sun 1:00PM","1","WAVR","0","7","0%","0%"
"*04cyv*","Brandon Barnes","(N/A)","TE","1449","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04zch*","Keenan Barnes","(N/A)","WR","1450","FA","24","Bye","1","WAVR","0","","0%","0%"
"*005d1*","Gary Barnidge","(N/A)","TE","1451","FA","36","Bye","1","WAVR","0","","0%","0%"
"*0504o*","John Baron II","(N/A)","K","1452","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04mu5*","Chris Bazile","(N/A)","TE","1453","FA","29","Bye","1","WAVR","0","","0%","0%"
"*040mv*","Bobo Beathard","(N/A)","WR","1454","FA","29","Bye","1","WAVR","0","","0%","0%"
"*01uh1*","Larry Beavers","(N/A)","WR","1455","FA","35","Bye","1","WAVR","0","","0%","0%"
"*0028d*","John Beck","(N/A)","QB","1456","FA","40","Bye","1","WAVR","0","","0%","0%"
"*0500m*","Drew Belcher","(N/A)","TE","1457","FA","25","Bye","1","WAVR","0","","0%","0%"
"*001uh*","Dalton Bell","(N/A)","QB","1458","FA","38","Bye","1","WAVR","0","","0%","0%"
"*0415l*","Devon Bell","(N/A)","K","1459","FA","28","Bye","1","WAVR","0","","0%","0%"
"*01tu3*","Joique Bell","(N/A)","RB","1460","FA","35","Bye","1","WAVR","0","","0%","0%"
"*03ols*","Kenny Bell","(N/A)","WR","1461","FA","29","Bye","1","WAVR","0","","0%","0%"
"*02jj2*","Josh Bellamy","(N/A)","WR","1462","FA","32","Bye","1","WAVR","0","","0%","0%"
"*01tmn*","Arrelious Benn","(N/A)","WR","1463","FA","33","Bye","1","WAVR","0","","0%","0%"
"*03otb*","Bryan Bennett","(N/A)","QB","1464","FA","29","Bye","1","WAVR","0","","0%","0%"
"*005ap*","Martellus Bennett","(N/A)","TE","1465","FA","34","Bye","1","WAVR","0","","0%","0%"
"*03uiz*","Michael Bennett","(N/A)","WR","1466","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04122*","Sam Bergen","(N/A)","RB","1467","FA","29","Bye","1","WAVR","0","","0%","0%"
"*046zd*","Justin Berger","(N/A)","WR","1468","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04osf*","Evan Berry","(N/A)","WR","1469","FA","25","Bye","1","WAVR","0","","0%","0%"
"*02jiq*","Brenton Bersin","(N/A)","WR","1470","FA","31","Bye","1","WAVR","0","","0%","0%"
"*040sg*","Taylor Bertolet","MIN","K","1471","FA","28","SEA Sun 4:25PM","1","WAVR","0","7","0%","0%"
"*040u4*","Jace Billingsley","(N/A)","WR","1472","FA","28","Bye","1","WAVR","0","","0%","0%"
"*0450l*","Harvey Binford","(N/A)","WR","1473","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04ot7*","Saeed Blacknall","(N/A)","WR","1474","FA","25","Bye","1","WAVR","0","","0%","0%"
"*040l4*","Tyrell Blanks","HOU","WR","1475","FA","0","CAR 24<br/>@HOU 9 F","1","WAVR","0","10","0%","0%"
"*04yxh*","Chris Blewitt","(N/A)","K","1476","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04om4*","Alec Bloom","(N/A)","TE","1477","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04ckc*","Caleb Bluiett","(N/A)","TE","1478","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04msq*","Bryce Bobo","(N/A)","WR","1479","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04zcj*","Jamauri Bogan","(N/A)","RB","1480","FA","25","Bye","1","WAVR","0","","0%","0%"
"*02zlf*","Brandon Bogotay","(N/A)","K","1481","FA","32","Bye","1","WAVR","0","","0%","0%"
"*040im*","Moritz Bohringer","(N/A)","TE","1482","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040l5*","Andrew Bonnet","(N/A)","RB","1483","FA","28","Bye","1","WAVR","0","","0%","0%"
"*005cw*","John David Booty","(N/A)","QB","1484","FA","36","Bye","1","WAVR","0","","0%","0%"
"*02jyz*","Brandon Bostick","(N/A)","TE","1485","FA","32","Bye","1","WAVR","0","","0%","0%"
"*040ld*","Braedon Bowman","(N/A)","TE","1486","FA","27","Bye","1","WAVR","0","","0%","0%"
"*02zuo*","Josh Boyce","(N/A)","WR","1487","FA","30","Bye","1","WAVR","0","","0%","0%"
"*02jid*","Jarrett Boykin","(N/A)","WR","1488","FA","31","Bye","1","WAVR","0","","0%","0%"
"*040v8*","Trevone Boykin","(N/A)","QB","1489","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04ik3*","Marvin Bracy","(N/A)","WR","1490","FA","27","Bye","1","WAVR","0","","0%","0%"
"*01tle*","Sam Bradford","(N/A)","QB","1491","FA","33","Bye","1","WAVR","0","","0%","0%"
"*002h6*","Ahmad Bradshaw","(N/A)","RB","1492","FA","35","Bye","1","WAVR","0","","0%","0%"
"*04zcl*","Tyre Brady","(N/A)","WR","1493","FA","26","Bye","1","WAVR","0","","0%","0%"
"*05jju*","Jermiah Braswell","(N/A)","WR","1494","FA","0","Bye","1","WAVR","0","","0%","0%"
"*040yg*","Ben Braunecker","(N/A)","TE","1495","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040jv*","Daniel Braverman","(N/A)","WR","1496","FA","27","Bye","1","WAVR","0","","0%","0%"
"*03ota*","Quan Bray","(N/A)","WR","1497","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04mqh*","Adam Breneman","(N/A)","TE","1498","FA","26","Bye","1","WAVR","0","","0%","0%"
"*040zx*","K.J. Brent","(N/A)","WR","1499","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04as0*","Chris Briggs","(N/A)","WR,TE","1500","FA","28","Bye","1","WAVR","0","","0%","0%"
"*03oyi*","Kyle Brindza","(N/A)","K","1501","FA","28","Bye","1","WAVR","0","","0%","0%"
"*02jgb*","Beau Brinkley","(N/A)","TE","1502","FA","31","Bye","1","WAVR","0","","0%","0%"
"*01czl*","Kenny Britt","(N/A)","WR","1503","FA","33","Bye","1","WAVR","0","","0%","0%"
"*005ai*","Brian Brohm","BUF","QB","1504","FA","36","WAS Sun 1:00PM","1","WAVR","0","7","0%","0%"
"*04zcm*","Romello Brooker","(N/A)","TE","1505","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04zco*","Nick Brossette","(N/A)","RB","1506","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04cyn*","Algernon Brown","(N/A)","RB","1507","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04czf*","Brian Brown","(N/A)","WR","1508","FA","26","Bye","1","WAVR","0","","0%","0%"
"*040xc*","Chris Brown","(N/A)","WR","1509","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04mtg*","Drew Brown","(N/A)","K","1510","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04e0d*","Fred Brown","(N/A)","WR","1511","FA","27","Bye","1","WAVR","0","","0%","0%"
"*002w9*","Josh Brown","(N/A)","K","1512","FA","42","Bye","1","WAVR","0","","0%","0%"
"*04zcp*","Keenen Brown","(N/A)","TE","1513","FA","25","Bye","1","WAVR","0","","0%","0%"
"*05001*","Keenen Brown","(N/A)","TE","1514","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03p56*","Mack Brown","(N/A)","RB","1515","FA","30","Bye","1","WAVR","0","","0%","0%"
"*030ti*","Marlon Brown","(N/A)","WR","1516","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04zcq*","Nate Brown","(N/A)","WR","1517","FA","0","Bye","1","WAVR","0","","0%","0%"
"*03co4*","Philly Brown","(N/A)","WR","1518","FA","29","Bye","1","WAVR","0","","0%","0%"
"*040mw*","Tim Brown","(N/A)","RB","1519","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04zcr*","Trevon Brown","(N/A)","WR","1520","FA","0","Bye","1","WAVR","0","","0%","0%"
"*026v2*","Vincent Brown","(N/A)","WR","1521","FA","32","Bye","1","WAVR","0","","0%","0%"
"*040y4*","Brandon Brown-Dukes","(N/A)","RB","1522","FA","29","Bye","1","WAVR","0","","0%","0%"
"*041ao*","Benson Browne","(N/A)","TE","1523","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040uj*","Quenton Bundrage","(N/A)","WR","1524","FA","30","Bye","1","WAVR","0","","0%","0%"
"*0415k*","Marquis Bundy","(N/A)","WR","1525","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040js*","Aaron Burbridge","(N/A)","WR","1526","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040yv*","Brandon Burks","(N/A)","RB","1527","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04mpc*","Deontay Burnett","(N/A)","WR","1528","FA","23","Bye","1","WAVR","0","","0%","0%"
"*03ckw*","Isaiah Burse","(N/A)","WR","1529","FA","29","Bye","1","WAVR","0","","0%","0%"
"*050gs*","Brian Burt","(N/A)","WR","1530","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04zct*","John Burt","(N/A)","WR","1531","FA","0","Bye","1","WAVR","0","","0%","0%"
"*03ou0*","Clay Burton","(N/A)","TE","1532","FA","28","Bye","1","WAVR","0","","0%","0%"
"*02zxp*","Brice Butler","(N/A)","WR","1533","FA","31","Bye","1","WAVR","0","","0%","0%"
"*03v6z*","James Butler","(N/A)","WR","1534","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04tjn*","James Butler","(N/A)","RB","1535","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03cp7*","Jeremy Butler","(N/A)","WR","1536","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04oua*","Paul Butler","(N/A)","TE","1537","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04onu*","Dontez Byrd","(N/A)","WR","1538","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04cwb*","Emanuel Byrd","(N/A)","TE","1539","FA","26","Bye","1","WAVR","0","","0%","0%"
"*040sq*","Joe Callahan","(N/A)","QB","1540","FA","28","Bye","1","WAVR","0","","0%","0%"
"*03cix*","Michael Campanaro","(N/A)","WR","1541","FA","30","Bye","1","WAVR","0","","0%","0%"
"*05juy*","George Campbell","(N/A)","WR","1542","FA","24","Bye","1","WAVR","0","","0%","0%"
"*04zcv*","Squally Canada","(N/A)","RB","1543","FA","0","Bye","1","WAVR","0","","0%","0%"
"*05unb*","Sal Cannella","(N/A)","TE","1544","FA","0","Bye","1","WAVR","0","","0%","0%"
"*0389h*","Ka'Deem Carey","(N/A)","RB","1545","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040n0*","Amir Carlisle","(N/A)","WR","1546","FA","29","Bye","1","WAVR","0","","0%","0%"
"*0121w*","Dan Carpenter","(N/A)","K","1547","FA","35","Bye","1","WAVR","0","","0%","0%"
"*04usq*","Darren Carrington II","(N/A)","WR","1548","FA","26","Bye","1","WAVR","0","","0%","0%"
"*040s4*","Tra Carson","(N/A)","RB","1549","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04zcw*","K.J. Carta-Samuels","(N/A)","QB","1550","FA","0","Bye","1","WAVR","0","","0%","0%"
"*040m6*","Kyle Carter","(N/A)","TE","1551","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04oq6*","Martez Carter","(N/A)","RB","1552","FA","28","Bye","1","WAVR","0","","0%","0%"
"*01t9o*","Todd Carter","KC","K","1553","FA","35","LAC Sun 1:00PM","1","WAVR","0","12","0%","0%"
"*040mz*","Kivon Cartwright","(N/A)","TE","1554","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04zcx*","Gatlin Casey","(N/A)","WR","1555","FA","0","Bye","1","WAVR","0","","0%","0%"
"*002d0*","Matt Cassel","(N/A)","QB","1556","FA","39","Bye","1","WAVR","0","","0%","0%"
"*040z8*","Rashon Ceaser","(N/A)","WR","1557","FA","28","Bye","1","WAVR","0","","0%","0%"
"*040mh*","Gary Chambers","(N/A)","WR","1558","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04tce*","Mark Chapman","(N/A)","WR","1559","FA","26","Bye","1","WAVR","0","","0%","0%"
"*02jax*","Orson Charles","(N/A)","TE","1560","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04cyc*","Bra'Lon Cherry","(N/A)","WR","1561","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04ces*","Jehu Chesson","(N/A)","WR","1562","FA","27","Bye","1","WAVR","0","","0%","0%"
"*045qg*","Alex Chisum","(N/A)","WR","1563","FA","28","Bye","1","WAVR","0","","0%","0%"
"*0506o*","Adam Choice","(N/A)","RB","1564","FA","25","Bye","1","WAVR","0","","0%","0%"
"*0506p*","Taryn Christion","(N/A)","QB","1565","FA","24","Bye","1","WAVR","0","","0%","0%"
"*04zcy*","Keller Chryst","(N/A)","QB","1566","FA","0","Bye","1","WAVR","0","","0%","0%"
"*04olo*","Jordan Chunn","(N/A)","RB","1567","FA","26","Bye","1","WAVR","0","","0%","0%"
"*05ge5*","Darion Clark","(N/A)","TE","1568","FA","27","Bye","1","WAVR","0","","0%","0%"
"*001h7*","Desmond Clark","(N/A)","TE","1569","FA","44","Bye","1","WAVR","0","","0%","0%"
"*04ons*","Detrich Clark","(N/A)","WR","1570","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04d2d*","Larry Clark","(N/A)","WR","1571","FA","28","Bye","1","WAVR","0","","0%","0%"
"*002jq*","Kellen Clemens","(N/A)","QB","1572","FA","38","Bye","1","WAVR","0","","0%","0%"
"*03cty*","Asante Cleveland","(N/A)","TE","1573","FA","29","Bye","1","WAVR","0","","0%","0%"
"*03ojf*","Sammie Coates Jr.","(N/A)","WR","1574","FA","28","Bye","1","WAVR","0","","0%","0%"
"*03okv*","David Cobb","(N/A)","RB","1575","FA","28","Bye","1","WAVR","0","","0%","0%"
"*01d1d*","Chase Coffman","(N/A)","TE","1576","FA","34","Bye","1","WAVR","0","","0%","0%"
"*040n2*","Jake Coker","(N/A)","QB","1577","FA","29","Bye","1","WAVR","0","","0%","0%"
"*03cnn*","Brandon Coleman","(N/A)","WR","1578","FA","29","Bye","1","WAVR","0","","0%","0%"
"*02jor*","Derrick Coleman","(N/A)","RB","1579","FA","30","Bye","1","WAVR","0","","0%","0%"
"*04oxn*","Lavon Coleman","(N/A)","RB","1580","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04ch2*","Stacy Coley","(N/A)","WR","1581","FA","27","Bye","1","WAVR","0","","0%","0%"
"*002f6*","Marques Colston","(N/A)","WR","1582","FA","38","Bye","1","WAVR","0","","0%","0%"
"*050jy*","Michael Colubiale","(N/A)","TE","1583","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04zd0*","C.J. Conrad","(N/A)","TE","1584","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03zad*","Connor Cook","(N/A)","QB","1585","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04ckf*","Tim Cook","(N/A)","RB","1586","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040q8*","Michael Cooper","(N/A)","TE","1587","FA","28","Bye","1","WAVR","0","","0%","0%"
"*01tq0*","Riley Cooper","(N/A)","WR","1588","FA","34","Bye","1","WAVR","0","","0%","0%"
"*040wm*","Marshaun Coprich","(N/A)","RB","1589","FA","27","Bye","1","WAVR","0","","0%","0%"
"*04zd1*","Taylor Cornelius","(N/A)","QB","1590","FA","26","Bye","1","WAVR","0","","0%","0%"
"*002jy*","Jerricho Cotchery","(N/A)","WR","1591","FA","39","Bye","1","WAVR","0","","0%","0%"
"*03p6y*","Brandon Cottom","(N/A)","TE","1592","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04d7q*","Sam Cotton","(N/A)","TE","1593","FA","27","Bye","1","WAVR","0","","0%","0%"
"*0035s*","Tim Couch","(N/A)","QB","1594","FA","44","Bye","1","WAVR","0","","0%","0%"
"*04zd2*","Jeremy Cox","(N/A)","RB","1595","FA","25","Bye","1","WAVR","0","","0%","0%"
"*040r2*","Brad Craddock","(N/A)","K","1596","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04onj*","Justin Crawford","(N/A)","RB","1597","FA","26","Bye","1","WAVR","0","","0%","0%"
"*03ozt*","John Crockett","(N/A)","RB","1598","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04qg2*","Joshua Crockett","(N/A)","WR","1599","FA","26","Bye","1","WAVR","0","","0%","0%"
"*04crp*","Montay Crockett","(N/A)","WR","1600","FA","27","Bye","1","WAVR","0","","0%","0%"
"*040n4*","Alan Cross","(N/A)","TE","1601","FA","28","Bye","1","WAVR","0","","0%","0%"
"*04cox*","Dalton Crossan","(N/A)","RB","1602","FA","27","Bye","1","WAVR","0","","0%","0%"
"*057vy*","Micky Crum","(N/A)","TE","1603","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04cl1*","Sean Culkin","(N/A)","TE","1604","FA","28","Bye","1","WAVR","0","","0%","0%"
"*01tvt*","Jeff Cumberland","(N/A)","TE","1605","FA","34","Bye","1","WAVR","0","","0%","0%"
"*04zd4*","Jamal Custis","(N/A)","WR","1606","FA","25","Bye","1","WAVR","0","","0%","0%"
"*03zbd*","Anthony Dable","(N/A)","WR","1607","FA","32","Bye","1","WAVR","0","","0%","0%"
"*040w5*","Jared Dangerfield","(N/A)","WR","1608","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04ct2*","LeShun Daniels Jr.","(N/A)","RB","1609","FA","26","Bye","1","WAVR","0","","0%","0%"
"*02zyj*","B.J. Daniels","(N/A)","WR","1610","FA","31","Bye","1","WAVR","0","","0%","0%"
"*03cui*","Orleans Darkwa","(N/A)","RB","1611","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04zd5*","Andy Davidson","(N/A)","RB","1612","FA","0","Bye","1","WAVR","0","","0%","0%"
"*05ju6*","Kevin Davidson","(N/A)","QB","1613","FA","24","Bye","1","WAVR","0","","0%","0%"
"*02jqa*","Austin Davis","(N/A)","QB","1614","FA","32","Bye","1","WAVR","0","","0%","0%"
"*05n8b*","Connor Davis","CLE","TE","1615","FA","26","CHI Sun 1:00PM","1","WAVR","0","13","0%","0%"
"*03om7*","Geremy Davis","(N/A)","WR","1616","FA","29","Bye","1","WAVR","0","","0%","0%"
"*04cjn*","Justin Davis","(N/A)","RB","1617","FA","25","Bye","1","WAVR","0","","0%","0%"
"*04zd7*","Keion Davis","(N/A)","RB","1618","FA","27","Bye","1","WAVR","0","","0%","0%"
